ID,Relevance,Stance,Hate,Direction,Targets,Humor
1490573421939499012,1.0,1.0,0.0,,,0.0
1491343617193136128,1.0,1.0,0.0,,,0.0
1506181265648545794,1.0,1.0,0.0,,,0.0
1571819905863020547,0.0,,,,,
1575606353925742594,0.0,,,,,
1479451767712661510,1.0,1.0,1.0,1.0,2.0,0.0
1591003794631905280,1.0,3.0,0.0,,,0.0
1535275594933411846,1.0,3.0,0.0,,,0.0
1517427820175278086,1.0,1.0,0.0,,,0.0
1573251804527489024,0.0,,,,,
1492231506315681797,0.0,,,,,
1570843857386110977,1.0,1.0,0.0,,,0.0
1596073589102772224,1.0,1.0,0.0,,,0.0
1517880420465000448,1.0,1.0,0.0,,,0.0
1490627334680031232,1.0,1.0,0.0,,,0.0
1478675064996384770,1.0,3.0,0.0,,,0.0
1591059292966490112,1.0,3.0,0.0,,,0.0
1519935490681622528,1.0,3.0,0.0,,,0.0
1555623673423437831,1.0,1.0,0.0,,,0.0
1563149200120254464,0.0,,,,,
1544851379629465600,1.0,3.0,0.0,,,0.0
1507367575172403204,1.0,3.0,0.0,,,0.0
1518306254460002305,0.0,,,,,
1497436179226103808,0.0,,,,,
1527662753661571073,1.0,1.0,0.0,,,0.0
1507317093129244683,1.0,1.0,0.0,,,0.0
1489833460869050370,1.0,1.0,0.0,,,0.0
1578033756828418050,0.0,,,,,
1508071993081569286,1.0,3.0,0.0,,,0.0
1493382046437105667,1.0,1.0,0.0,,,0.0
1558091828905349126,1.0,1.0,0.0,,,0.0
1522628465593356289,0.0,,,,,
1525150131041062912,1.0,3.0,0.0,,,0.0
1549831809780912137,0.0,,,,,
1535215204111351808,0.0,,,,,
1500852490815913985,0.0,,,,,
1542846604943687680,0.0,,,,,
1576987127321047040,1.0,3.0,0.0,,,0.0
1563188516724838401,0.0,,,,,
1511832588104523776,1.0,1.0,0.0,,,0.0
1573305703707688961,1.0,1.0,0.0,,,0.0
1528675555012395008,1.0,1.0,1.0,0.0,,0.0
1552651283953160194,0.0,,,,,
1505128101696749570,1.0,1.0,0.0,,,0.0
1486917895674155013,1.0,1.0,0.0,,,0.0
1563211946987438080,1.0,1.0,0.0,,,0.0
1489592878280200192,0.0,,,,,
1581388687379640320,0.0,,,,,
1589456172209541121,0.0,,,,,
1499373342406725633,1.0,2.0,0.0,,,0.0
1587523074399899649,1.0,3.0,0.0,,,0.0
1578083827192369154,1.0,1.0,0.0,,,0.0
1578288158189314048,1.0,1.0,0.0,,,0.0
1565565762202247170,1.0,1.0,0.0,,,0.0
1504737977238528003,1.0,1.0,0.0,,,0.0
1522507621563080705,1.0,1.0,0.0,,,0.0
1512711197560393731,1.0,3.0,0.0,,,0.0
1583309062422155264,0.0,,,,,
1507079043035897858,0.0,,,,,
1603548471407136770,0.0,,,,,
1573337482359365635,1.0,3.0,0.0,,,0.0
1486476350605119488,1.0,1.0,0.0,,,0.0
1533469919890784256,1.0,1.0,0.0,,,0.0
1585650144417964033,1.0,3.0,0.0,,,0.0
1487086983063220226,1.0,1.0,0.0,,,0.0
1550808505531211779,1.0,1.0,0.0,,,0.0
1501149809675284483,1.0,1.0,0.0,,,0.0
1573293155109445634,1.0,1.0,0.0,,,0.0
1537783305386356736,1.0,1.0,0.0,,,0.0
1510014161744535565,0.0,,,,,
1538801596695445504,1.0,2.0,1.0,1.0,1.0,0.0
1593771233438490624,1.0,1.0,0.0,,,0.0
1588669632789229568,0.0,,,,,
1518630613703667714,1.0,2.0,1.0,1.0,1.0,0.0
1573375455071444997,0.0,,,,,
1549492338505957376,1.0,2.0,1.0,1.0,1.0,0.0
1492217763212976130,1.0,2.0,0.0,,,0.0
1541462708914208768,1.0,1.0,0.0,,,0.0
1519941110466027520,0.0,,,,,
1583652455161556993,0.0,,,,,
1497147008292777985,1.0,1.0,0.0,,,0.0
1519796095529803776,0.0,,,,,
1549514417884127232,0.0,,,,,
1534065539441643520,0.0,,,,,
1542800096739426304,0.0,,,,,
1479495663238926345,0.0,,,,,
1599372948078485508,0.0,,,,,
1601245287602872323,1.0,3.0,0.0,,,0.0
1532980722608361475,1.0,1.0,0.0,,,0.0
1506590905863749632,1.0,1.0,0.0,,,0.0
1507346942048841732,1.0,3.0,0.0,,,0.0
1485947813519409152,0.0,,,,,
1593151496111079424,0.0,,,,,
1595951097491107840,0.0,,,,,
1600873432970928128,1.0,1.0,0.0,,,0.0
1509182791946317832,1.0,1.0,0.0,,,0.0
1497408739984351234,0.0,,,,,
1606332594752172032,0.0,,,,,
1578349493598101504,1.0,3.0,0.0,,,0.0
1570934597730574338,1.0,1.0,0.0,,,0.0
1582038740775669764,0.0,,,,,
1500523237255618566,1.0,1.0,0.0,,,0.0
1527666519718731786,1.0,1.0,0.0,,,0.0
1603755892565938176,0.0,,,,,
1507025788771745800,0.0,,,,,
1558023721373372416,1.0,1.0,0.0,,,0.0
1593455872625192960,1.0,1.0,0.0,,,0.0
1507077970766221317,1.0,1.0,0.0,,,0.0
1497303798200557572,0.0,,,,,
1569069648775360512,1.0,1.0,0.0,,,0.0
1544258014181527553,1.0,3.0,0.0,,,0.0
1507360387754336260,1.0,1.0,0.0,,,0.0
1550396436302499840,0.0,,,,,
1608753352506236928,1.0,1.0,0.0,,,0.0
1530161926570917889,1.0,1.0,0.0,,,0.0
1492029320612749313,1.0,1.0,0.0,,,0.0
1499756808956694530,1.0,3.0,0.0,,,0.0
1488266794343272455,1.0,3.0,0.0,,,0.0
1565645208070545409,1.0,3.0,0.0,,,0.0
1489615579212402690,1.0,3.0,0.0,,,0.0
1608667518847307778,0.0,,,,,
1512389886325964800,1.0,1.0,0.0,,,0.0
1583360667113115654,0.0,,,,,
1565097098252587010,0.0,,,,,
1565693539685638146,0.0,,,,,
1573288069645860864,0.0,,,,,
1512410351006105609,1.0,1.0,0.0,,,0.0
1517374957252141061,0.0,,,,,
1593535511888416768,1.0,3.0,0.0,,,0.0
1494579189030268945,0.0,,,,,
1573311501884178432,1.0,1.0,0.0,,,0.0
1486635569178370060,1.0,3.0,1.0,1.0,2.0,0.0
1577252517406441472,0.0,,,,,
1494555943543230481,1.0,1.0,0.0,,,0.0
1505552078902599688,1.0,1.0,0.0,,,0.0
1573270712827387911,1.0,3.0,0.0,,,0.0
1507449751045820418,1.0,3.0,0.0,,,0.0
1493485121290317824,1.0,1.0,0.0,,,0.0
1572322204779413507,0.0,,,,,
1573536695219326976,0.0,,,,,
1533810673037332480,0.0,,,,,
1584801938758959104,1.0,3.0,0.0,,,0.0
1533209896803614720,1.0,2.0,1.0,1.0,1.0,0.0
1514889822049124352,0.0,,,,,
1491306224075390977,1.0,1.0,0.0,,,0.0
1565651356630884354,1.0,1.0,0.0,,,0.0
1575974862723911680,1.0,3.0,0.0,,,0.0
1562705870940618754,1.0,1.0,0.0,,,0.0
1479417134027616257,1.0,2.0,1.0,1.0,1.0,0.0
1581238458923753472,1.0,3.0,0.0,,,0.0
1510996164044365836,1.0,1.0,0.0,,,0.0
1572596677009186816,0.0,,,,,
1517446047899033600,1.0,1.0,0.0,,,0.0
1491402792610590724,1.0,1.0,1.0,0.0,,0.0
1545880583393497088,0.0,,,,,
1498581151824367616,1.0,3.0,0.0,,,0.0
1517587507289870336,0.0,,,,,
1481968502093275139,1.0,1.0,0.0,,,0.0
1573299840078987265,0.0,,,,,
1566487348375846913,0.0,,,,,
1550430104324538371,1.0,2.0,1.0,1.0,1.0,0.0
1499235798973132803,1.0,1.0,0.0,,,0.0
1514972851186585601,1.0,1.0,0.0,,,0.0
1479543614137159683,1.0,3.0,0.0,,,0.0
1511234299495915528,1.0,3.0,0.0,,,0.0
1497275713690374145,1.0,1.0,0.0,,,0.0
1517493838398607361,1.0,1.0,0.0,,,0.0
1481900613659209736,1.0,1.0,0.0,,,0.0
1573346219090649089,1.0,1.0,0.0,,,0.0
1530068990680498176,1.0,3.0,0.0,,,0.0
1601235218546847744,0.0,,,,,
1507039782353858560,0.0,,,,,
1561012708631187456,1.0,1.0,1.0,0.0,,0.0
1588277587540733953,1.0,1.0,0.0,,,0.0
1582982977268875264,0.0,,,,,
1487021251717701635,0.0,,,,,
1553995197394059265,1.0,1.0,0.0,,,0.0
1537873642675224582,1.0,3.0,0.0,,,0.0
1590641703178088449,1.0,2.0,1.0,1.0,1.0,0.0
1572838979010953218,1.0,2.0,1.0,1.0,1.0,0.0
1590977630127370240,0.0,,,,,
1537951936959242241,0.0,,,,,
1568126668660789248,1.0,1.0,0.0,,,0.0
1494969698890432513,1.0,3.0,0.0,,,0.0
1484450702118113282,1.0,3.0,0.0,,,0.0
1494500807097688070,1.0,1.0,0.0,,,0.0
1563179472567898113,1.0,3.0,0.0,,,0.0
1507424041652703239,1.0,3.0,0.0,,,0.0
1558089931603468292,1.0,2.0,1.0,1.0,2.0,0.0
1545306337294393347,1.0,3.0,0.0,,,0.0
1601109395013701632,1.0,3.0,0.0,,,0.0
1515030301575348224,1.0,1.0,0.0,,,0.0
1601305688533340162,1.0,3.0,0.0,,,0.0
1577051834707243008,1.0,2.0,1.0,1.0,1.0,0.0
1482610584189341698,1.0,2.0,1.0,1.0,1.0,0.0
1550399929671208962,0.0,,,,,
1588446387238506498,1.0,1.0,0.0,,,0.0
1534271477335326723,0.0,,,,,
1486919354570715140,1.0,1.0,0.0,,,0.0
1525004565329870853,1.0,1.0,0.0,,,0.0
1527198945218334720,1.0,1.0,0.0,,,0.0
1569919428489347073,1.0,2.0,1.0,1.0,1.0,0.0
1516743671118549001,0.0,,,,,
1507296445879173123,1.0,1.0,0.0,,,0.0
1603831853819072512,1.0,3.0,0.0,,,0.0
1508219749657812994,0.0,,,,,
1479422653572255745,1.0,1.0,0.0,,,0.0
1577579679858716673,1.0,1.0,0.0,,,0.0
1491516933539250178,0.0,,,,,
1529275465919242240,1.0,1.0,1.0,0.0,,0.0
1573871789515870208,1.0,3.0,0.0,,,0.0
1569113801743806465,1.0,1.0,0.0,,,0.0
1517715740765278208,0.0,,,,,
1535076440462372864,0.0,,,,,
1477646540919476226,1.0,1.0,1.0,1.0,1.0,0.0
1530027305635983360,0.0,,,,,
1509939145979961354,0.0,,,,,
1506720022017810435,1.0,3.0,0.0,,,0.0
1570730486011670528,0.0,,,,,
1573294569705332739,1.0,1.0,0.0,,,0.0
1556438609246539777,1.0,3.0,0.0,,,0.0
1573504787865370624,0.0,,,,,
1553397430414344192,1.0,3.0,0.0,,,0.0
1540314252564746240,1.0,3.0,0.0,,,0.0
1565697389951942656,1.0,3.0,0.0,,,0.0
1537739781760860163,1.0,3.0,0.0,,,0.0
1602574040362803200,1.0,3.0,1.0,0.0,,0.0
1493755238800527365,0.0,,,,,
1479432520051658759,0.0,,,,,
1511744953591865346,1.0,1.0,0.0,,,0.0
1537794453234192384,0.0,,,,,
1593907839705415681,1.0,1.0,0.0,,,0.0
1590751141033177096,0.0,,,,,
1576147100970385409,1.0,1.0,0.0,,,0.0
1588527450606428160,1.0,3.0,0.0,,,0.0
1591261547653136385,0.0,,,,,
1512070641469452297,0.0,,,,,
1607958247159517184,0.0,,,,,
1507220741984595984,1.0,3.0,0.0,,,0.0
1527264875143213057,1.0,1.0,1.0,0.0,,0.0
1539551790697529344,1.0,2.0,1.0,1.0,1.0,0.0
1514968609776361472,0.0,,,,,
1586004094669332480,0.0,,,,,
1579843789904281603,1.0,1.0,0.0,,,0.0
1542781505755299840,0.0,,,,,
1517392118104436736,0.0,,,,,
1538065901345460224,0.0,,,,,
1578400476403376128,1.0,3.0,0.0,,,0.0
1507383808118693897,0.0,,,,,
1504761119340220419,0.0,,,,,
1571173322959749122,0.0,,,,,
1502281875523784704,0.0,,,,,
1556567409888268289,1.0,1.0,1.0,0.0,,0.0
1603661213233201155,1.0,3.0,0.0,,,0.0
1573336587982757890,0.0,,,,,
1581976743115902976,0.0,,,,,
1572209129514586112,1.0,3.0,0.0,,,0.0
1542578475491643392,1.0,3.0,0.0,,,0.0
1512757699775246338,1.0,1.0,0.0,,,0.0
1502325821545062407,1.0,3.0,0.0,,,0.0
1573672349819453443,1.0,1.0,0.0,,,0.0
1578299141939425280,1.0,3.0,0.0,,,0.0
1497509998372569089,1.0,3.0,0.0,,,0.0
1570781370825469954,1.0,3.0,0.0,,,0.0
1520792704803872769,1.0,3.0,0.0,,,0.0
1481917634509950977,1.0,3.0,0.0,,,0.0
1502148967030669313,1.0,1.0,0.0,,,0.0
1578595306437943296,1.0,3.0,0.0,,,0.0
1494505246843813897,0.0,,,,,
1573342105443110912,1.0,1.0,0.0,,,0.0
1557969347586523136,0.0,,,,,
1596242955257380864,1.0,1.0,0.0,,,0.0
1573669833232850948,1.0,1.0,0.0,,,0.0
1583261795271196672,1.0,3.0,0.0,,,0.0
1513579693123018755,1.0,1.0,0.0,,,0.0
1521580342699642881,1.0,1.0,1.0,1.0,2.0,0.0
1527072420007378944,1.0,3.0,0.0,,,0.0
1550601328807796736,1.0,1.0,0.0,,,0.0
1576385207091212289,0.0,,,,,
1582663092227387398,0.0,,,,,
1479408467731484674,1.0,3.0,0.0,,,0.0
1573347292375306242,1.0,3.0,0.0,,,0.0
1507244223573151763,1.0,1.0,0.0,,,0.0
1507393703735750658,1.0,1.0,0.0,,,0.0
1509809368711282707,0.0,,,,,
1508318229067755520,1.0,1.0,0.0,,,0.0
1606236575301390336,0.0,,,,,
1580215913592238086,1.0,3.0,1.0,1.0,2.0,0.0
1520476041730531335,0.0,,,,,
1525137777817534465,0.0,,,,,
1565713553545461761,1.0,1.0,0.0,,,0.0
1517334934305787905,1.0,1.0,0.0,,,0.0
1497237871702511619,1.0,3.0,0.0,,,0.0
1578229007753318400,1.0,3.0,0.0,,,0.0
1601003108821524480,1.0,1.0,0.0,,,0.0
1525120000167641089,0.0,,,,,
1542866785741033476,0.0,,,,,
1575474206896054273,1.0,1.0,0.0,,,0.0
1585896641390862336,1.0,3.0,1.0,1.0,2.0,0.0
1527605696467984384,1.0,3.0,0.0,,,0.0
1574095306362339328,1.0,3.0,0.0,,,0.0
1540357959271587840,1.0,3.0,0.0,,,0.0
1479618865294454788,0.0,,,,,
1555831527430361090,1.0,2.0,1.0,1.0,1.0,0.0
1585877514030788608,1.0,1.0,0.0,,,0.0
1591522208073277441,0.0,,,,,
1585965950335348737,1.0,1.0,0.0,,,0.0
1581211112158416896,0.0,,,,,
1492220692712071180,0.0,,,,,
1509563535763943428,1.0,2.0,1.0,0.0,,0.0
1552715513888813057,0.0,,,,,
1489782643247964160,0.0,,,,,
1573598372090769408,1.0,3.0,0.0,,,0.0
1522531282449743872,0.0,,,,,
1507307691772895259,0.0,,,,,
1488001693304426496,1.0,2.0,0.0,,,0.0
1537675111830110211,1.0,1.0,0.0,,,0.0
1563257340861636608,1.0,1.0,0.0,,,0.0
1547904135227269121,1.0,3.0,1.0,0.0,,0.0
1563786489259036672,1.0,3.0,0.0,,,0.0
1578067654501449731,1.0,1.0,0.0,,,0.0
1522547854912405504,1.0,1.0,1.0,0.0,,0.0
1512432756420132869,1.0,3.0,0.0,,,0.0
1601672689839898624,1.0,2.0,1.0,1.0,1.0,0.0
1604282761447178241,0.0,,,,,
1507029538420711427,0.0,,,,,
1532724067207368712,0.0,,,,,
1481481455066882052,1.0,1.0,0.0,,,0.0
1527701939542106112,0.0,,,,,
1582084959262879745,0.0,,,,,
1601276948688375811,1.0,3.0,0.0,,,0.0
1563072779754225664,1.0,3.0,0.0,,,0.0
1568332007536459784,0.0,,,,,
1558035140059832320,1.0,1.0,0.0,,,0.0
1591099128532316160,0.0,,,,,
1494558139756302355,1.0,1.0,0.0,,,0.0
1560632710783180800,0.0,,,,,
1605134592142462976,0.0,,,,,
1527529884754620416,1.0,1.0,0.0,,,0.0
1525050773989691392,1.0,3.0,0.0,,,0.0
1559799973386018820,1.0,1.0,0.0,,,0.0
1578747734411993089,1.0,1.0,0.0,,,0.0
1515011648011968515,1.0,1.0,0.0,,,0.0
1574288882622812160,1.0,1.0,0.0,,,0.0
1529198048097746945,0.0,,,,,
1555557898918445057,1.0,3.0,0.0,,,0.0
1578641348252557312,1.0,3.0,0.0,,,0.0
1489516739184443398,1.0,1.0,0.0,,,0.0
1511422101865234432,0.0,,,,,
1588243888900214784,1.0,1.0,0.0,,,0.0
1573335260993318914,1.0,1.0,0.0,,,0.0
1530144863261433856,1.0,3.0,0.0,,,0.0
1535127059181322240,1.0,3.0,0.0,,,0.0
1510221839657844744,1.0,1.0,0.0,,,0.0
1507363797224280069,0.0,,,,,
1510011592808833024,1.0,1.0,0.0,,,0.0
1597622908309889025,1.0,3.0,0.0,,,0.0
1575761687055147008,1.0,1.0,0.0,,,0.0
1577572200017715202,1.0,1.0,0.0,,,0.0
1573334308949037056,1.0,1.0,0.0,,,0.0
1517549445159833600,1.0,3.0,0.0,,,0.0
1492098634585935898,0.0,,,,,
1576267403385708544,0.0,,,,,
1604625935856181249,0.0,,,,,
1573625805443399682,1.0,1.0,0.0,,,0.0
1573316122165878784,0.0,,,,,
1485202316089249794,1.0,3.0,0.0,,,0.0
1606291222594588674,1.0,3.0,0.0,,,0.0
1597153931712692224,1.0,3.0,0.0,,,0.0
1598702773021085699,1.0,1.0,0.0,,,0.0
1594213988212084737,1.0,1.0,0.0,,,0.0
1506742062900723718,1.0,1.0,0.0,,,0.0
1575923438841102411,1.0,3.0,0.0,,,0.0
1486879900133113856,0.0,,,,,
1550854561383997442,1.0,3.0,0.0,,,0.0
1527753067185176576,0.0,,,,,
1527351169328197632,1.0,2.0,1.0,1.0,1.0,0.0
1559868894654992387,1.0,2.0,1.0,1.0,1.0,0.0
1485284242783408134,1.0,3.0,0.0,,,0.0
1568348771129253888,1.0,1.0,0.0,,,0.0
1579366127301406720,1.0,3.0,0.0,,,0.0
1509840097595867141,1.0,3.0,0.0,,,0.0
1559570682018611202,0.0,,,,,
1553108889704480773,0.0,,,,,
1512075804431200258,0.0,,,,,
1489622541278793730,1.0,2.0,1.0,1.0,1.0,0.0
1535674331170226177,1.0,2.0,1.0,1.0,1.0,0.0
1555579944826294275,1.0,1.0,1.0,0.0,,0.0
1512487707179630596,0.0,,,,,
1580562843119718403,1.0,3.0,0.0,,,0.0
1517473508162519041,1.0,1.0,0.0,,,0.0
1512785176115363846,0.0,,,,,
1540480317181415424,0.0,,,,,
1596020859617034241,1.0,3.0,0.0,,,0.0
1527792544343523328,0.0,,,,,
1590841744626688000,0.0,,,,,
1573471454691196930,1.0,1.0,1.0,1.0,2.0,0.0
1565268205404270592,1.0,1.0,0.0,,,0.0
1529913524113358848,1.0,1.0,0.0,,,0.0
1507371285743026183,1.0,1.0,0.0,,,0.0
1573320641985536000,0.0,,,,,
1547893147522322433,1.0,1.0,0.0,,,0.0
1583347846421839873,1.0,1.0,0.0,,,0.0
1566718863684902916,1.0,2.0,0.0,,,0.0
1603780084816646146,1.0,1.0,1.0,1.0,2.0,0.0
1545320737157824513,1.0,1.0,0.0,,,0.0
1502266325108129797,0.0,,,,,
1597138225562234880,1.0,3.0,0.0,,,0.0
1597213719695486976,0.0,,,,,
1537532237574455298,1.0,3.0,0.0,,,0.0
1573259436013268993,0.0,,,,,
1597725317854298112,0.0,,,,,
1497164812295548973,1.0,3.0,0.0,,,0.0
1507836783706492937,1.0,1.0,0.0,,,0.0
1499372595677908994,1.0,3.0,0.0,,,0.0
1594379158548684800,0.0,,,,,
1538116382201630721,1.0,2.0,1.0,1.0,1.0,0.0
1506623501444304903,0.0,,,,,
1570869530510909440,1.0,1.0,0.0,,,0.0
1573285122522095616,1.0,1.0,0.0,,,0.0
1506945170562064384,0.0,,,,,
1573300812918448128,1.0,3.0,0.0,,,0.0
1546940500053266433,1.0,3.0,0.0,,,0.0
1603413550994792448,1.0,1.0,0.0,,,0.0
1520994866137870336,1.0,1.0,0.0,,,0.0
1565613146936582144,1.0,3.0,0.0,,,0.0
1591098447360192513,1.0,1.0,0.0,,,0.0
1574089509699977216,1.0,1.0,0.0,,,0.0
1542810873143640064,1.0,3.0,0.0,,,0.0
1555508309251194880,1.0,1.0,0.0,,,0.0
1517067599418470400,1.0,2.0,1.0,1.0,1.0,0.0
1507956684509134852,1.0,3.0,0.0,,,0.0
1489853748163891201,1.0,3.0,0.0,,,0.0
1518864051324993536,1.0,3.0,0.0,,,0.0
1502341327379435526,0.0,,,,,
1540126495301058561,0.0,,,,,
1509215163358003215,1.0,1.0,0.0,,,0.0
1516083628706566147,1.0,1.0,1.0,0.0,,0.0
1527717730815713281,1.0,1.0,0.0,,,0.0
1509089971969437701,0.0,,,,,
1534503090082263041,1.0,1.0,0.0,,,0.0
1561521648905457670,0.0,,,,,
1522603697322217472,0.0,,,,,
1563058672019709955,1.0,3.0,0.0,,,0.0
1499665461973331970,0.0,,,,,
1534837117515333634,1.0,1.0,0.0,,,0.0
1517597481550286848,1.0,1.0,0.0,,,0.0
1532684976113827840,1.0,1.0,0.0,,,0.0
1590026361015607298,0.0,,,,,
1504798398645424129,0.0,,,,,
1535215197501108224,1.0,3.0,0.0,,,0.0
1568279354559369216,0.0,,,,,
1512262845777399809,1.0,1.0,0.0,,,0.0
1482065045076860928,1.0,3.0,0.0,,,0.0
1602694837991395329,1.0,3.0,0.0,,,0.0
1586980547573780482,1.0,2.0,1.0,1.0,1.0,0.0
1509305163001081861,1.0,1.0,0.0,,,0.0
1521081361083379712,1.0,2.0,1.0,1.0,1.0,0.0
1509975655819231249,1.0,3.0,1.0,1.0,1.0,0.0
1555531371610767360,1.0,1.0,1.0,1.0,2.0,0.0
1558205722621534210,0.0,,,,,
1510348465351454724,0.0,,,,,
1596154715884384257,1.0,1.0,0.0,,,0.0
1569763484585398272,0.0,,,,,
1598802994115407872,1.0,3.0,0.0,,,0.0
1583353333212856322,1.0,3.0,0.0,,,0.0
1596811824972066819,0.0,,,,,
1570830788006154242,0.0,,,,,
1490802305846984704,1.0,1.0,0.0,,,0.0
1583571695239303168,1.0,3.0,0.0,,,0.0
1552960889342533632,0.0,,,,,
1601275489938817028,1.0,3.0,0.0,,,0.0
1524419058631954432,0.0,,,,,
1537073018991693825,1.0,1.0,0.0,,,0.0
1509767766814994463,0.0,,,,,
1550540403363180544,1.0,1.0,0.0,,,0.0
1507355348683919366,1.0,2.0,1.0,1.0,3.0,0.0
1560642745940598785,1.0,3.0,0.0,,,0.0
1479482545100267524,0.0,,,,,
1563446622507646976,1.0,1.0,1.0,0.0,,0.0
1503762937030266891,0.0,,,,,
1588558095093231617,0.0,,,,,
1570651329466609665,1.0,1.0,0.0,,,0.0
1558177127501119489,1.0,3.0,1.0,1.0,1.0,0.0
1506832065744236545,0.0,,,,,
1535276160111759362,1.0,1.0,0.0,,,0.0
1573614234927243266,1.0,1.0,0.0,,,0.0
1545475374192140289,1.0,1.0,0.0,,,0.0
1506720381213843464,1.0,1.0,0.0,,,0.0
1593542978794147841,1.0,2.0,1.0,1.0,1.0,0.0
1488860347167617029,1.0,3.0,0.0,,,0.0
1586714138809597953,1.0,3.0,0.0,,,0.0
1508971678922989568,1.0,1.0,0.0,,,0.0
1562102725755772930,1.0,3.0,1.0,1.0,3.0,0.0
1583384535638548482,1.0,1.0,0.0,,,0.0
1506894074078453762,1.0,1.0,0.0,,,0.0
1533670307789086720,0.0,,,,,
1484772481755983874,1.0,1.0,0.0,,,0.0
1517674494109888512,1.0,3.0,0.0,,,0.0
1509948850886356997,1.0,1.0,0.0,,,0.0
1555583823722815495,1.0,3.0,0.0,,,0.0
1585620221892640768,0.0,,,,,
1560562671648382976,0.0,,,,,
1593530268757131264,1.0,3.0,0.0,,,0.0
1549091638735159296,0.0,,,,,
1564311924065681414,0.0,,,,,
1560623362061307906,1.0,3.0,0.0,,,0.0
1531244035012165636,0.0,,,,,
1558000410866098177,1.0,3.0,0.0,,,0.0
1568231020771540996,1.0,1.0,0.0,,,0.0
1517455125551497217,1.0,3.0,1.0,0.0,,0.0
1516109846420107266,1.0,1.0,0.0,,,0.0
1602238213292187648,1.0,3.0,1.0,0.0,,0.0
1557667385422876677,1.0,1.0,0.0,,,0.0
1544792552372666373,1.0,1.0,0.0,,,0.0
1489683319629488128,0.0,,,,,
1534417553992433665,1.0,3.0,0.0,,,0.0
1497122032810614789,1.0,3.0,0.0,,,0.0
1506760252133416960,0.0,,,,,
1506595998130397199,1.0,1.0,0.0,,,0.0
1550469017646907392,1.0,1.0,1.0,0.0,,0.0
1508568675934121986,1.0,3.0,1.0,1.0,3.0,0.0
1484449262423445515,0.0,,,,,
1599856327018352651,1.0,3.0,0.0,,,0.0
1542965535943557120,1.0,1.0,0.0,,,0.0
1557463417686048769,1.0,3.0,0.0,,,0.0
1558106068919656448,0.0,,,,,
1605291330304876544,1.0,2.0,0.0,,,0.0
1558082245071491072,0.0,,,,,
1527466618137112576,0.0,,,,,
1573373832752431105,0.0,,,,,
1507047253843841029,1.0,1.0,0.0,,,0.0
1588194884007219203,1.0,1.0,0.0,,,0.0
1502222500666785794,0.0,,,,,
1518144368171008000,1.0,1.0,0.0,,,0.0
1526245352600379392,1.0,3.0,1.0,1.0,2.0,0.0
1530060124387217409,0.0,,,,,
1507224507785916450,0.0,,,,,
1535170683721900032,1.0,3.0,0.0,,,0.0
1603788131643400194,1.0,3.0,0.0,,,0.0
1479428012932218884,1.0,1.0,0.0,,,0.0
1479405702741438471,1.0,1.0,0.0,,,0.0
1569928287744364546,1.0,1.0,1.0,0.0,,0.0
1548292601278738434,1.0,3.0,0.0,,,0.0
1525724260311916544,1.0,3.0,0.0,,,0.0
1487131144588083214,1.0,1.0,0.0,,,0.0
1497228476553834507,1.0,3.0,0.0,,,0.0
1599403149239820288,1.0,1.0,0.0,,,0.0
1497123807580020748,1.0,1.0,1.0,0.0,,0.0
1507687615897772040,1.0,1.0,1.0,1.0,2.0,0.0
1603765404924809217,0.0,,,,,
1489739681365434369,1.0,3.0,0.0,,,0.0
1493836511590207490,1.0,1.0,0.0,,,0.0
1513384656711954432,1.0,3.0,1.0,1.0,2.0,0.0
1569380872331345925,1.0,1.0,0.0,,,0.0
1590992408140914688,1.0,3.0,1.0,1.0,1.0,0.0
1517410107092611072,1.0,1.0,0.0,,,0.0
1557735316349276162,1.0,3.0,1.0,0.0,,0.0
1520045940555591681,0.0,,,,,
1507417529740050434,0.0,,,,,
1509943395816513536,0.0,,,,,
1537765341245349889,0.0,,,,,
1608709809209245696,0.0,,,,,
1507356746733559811,1.0,1.0,0.0,,,0.0
1542966879744139264,1.0,3.0,0.0,,,0.0
1595024306345578499,1.0,3.0,0.0,,,0.0
1517345856218828800,1.0,1.0,0.0,,,0.0
1529843293802094593,0.0,,,,,
1578762140462333952,1.0,1.0,0.0,,,0.0
1507619500413407232,0.0,,,,,
1.57E+18,1.0,3.0,0.0,,,0.0
1596141657153421312,1.0,3.0,0.0,,,0.0
1537810124865150976,1.0,3.0,0.0,,,0.0
1545098575591477249,1.0,3.0,0.0,,,0.0
1519681630474018820,1.0,3.0,1.0,0.0,,0.0
1550148961503268871,1.0,3.0,0.0,,,0.0
1563141962558869505,1.0,1.0,0.0,,,0.0
1590722249450930178,0.0,,,,,
1531610655152779268,1.0,1.0,0.0,,,0.0
1573948847570796544,0.0,,,,,
1487013294208700417,1.0,1.0,0.0,,,0.0
1573353614554415106,1.0,1.0,0.0,,,0.0
1504542742113763331,1.0,3.0,1.0,1.0,1.0,0.0
1608885178889555969,0.0,,,,,
1583532871209615360,1.0,1.0,0.0,,,0.0
1599433351852605440,0.0,,,,,
1526616736753131521,1.0,2.0,1.0,1.0,1.0,0.0
1525156223099801600,0.0,,,,,
1567273169924362241,1.0,1.0,0.0,,,0.0
1557736151574020097,1.0,3.0,0.0,,,0.0
1589999617999278082,1.0,3.0,0.0,,,0.0
1573691263408283654,0.0,,,,,
1525438169558261761,0.0,,,,,
